Sample ID,Location,Sample Date,Matrix,Sample Depth ft bgs,Analyte,Result,Units,Reporting Limit,Qualifier,Latitude,Longitude,Groundwater Elevation ft,Depth to Water ft,Site Area,Analytical Method
MW-8-2025Q1-T,MW-8,2025-02-12,Groundwater,,Toluene,<1,ug/L,1,U,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 8260D
MW-8-2025Q1-E,MW-8,2025-02-12,Groundwater,,Ethylbenzene,5.40,ug/L,1,,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 8260D
MW-8-2025Q1-X,MW-8,2025-02-12,Groundwater,,Xylenes,37.5,ug/L,2,,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 8260D
MW-8-2025Q1-T,MW-8,2025-02-12,Groundwater,,Trichloroethene,1.60,ug/L,0.5,,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 8260D
MW-8-2025Q1-T,MW-8,2025-02-12,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 8260D
MW-8-2025Q1-VC,MW-8,2025-02-12,Groundwater,,Vinyl chloride,<0.2,ug/L,0.2,U,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 8260D
MW-8-2025Q1-A,MW-8,2025-02-12,Groundwater,,Arsenic,<1,ug/L,1,U,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 6010D
MW-8-2025Q1-NAN,MW-8,2025-02-12,Groundwater,,Nitrate as N,219,ug/L,50,B,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 300.0
MW-1-2025Q2-B,MW-1,2025-05-14,Groundwater,,Benzene,12.5,ug/L,0.5,,35.47821,-97.51566,1171.13,13.09,Source,EPA 8260D
MW-1-2025Q2-T,MW-1,2025-05-14,Groundwater,,Toluene,119,ug/L,1,,35.47821,-97.51566,1171.13,13.09,Source,EPA 8260D
MW-1-2025Q2-E,MW-1,2025-05-14,Groundwater,,Ethylbenzene,37.7,ug/L,1,,35.47821,-97.51566,1171.13,13.09,Source,EPA 8260D
MW-1-2025Q2-X,MW-1,2025-05-14,Groundwater,,Xylenes,273,ug/L,2,,35.47821,-97.51566,1171.13,13.09,Source,EPA 8260D
MW-1-2025Q2-T,MW-1,2025-05-14,Groundwater,,Trichloroethene,17.9,ug/L,0.5,,35.47821,-97.51566,1171.13,13.09,Source,EPA 8260D
MW-1-2025Q2-T,MW-1,2025-05-14,Groundwater,,Tetrachloroethene,10.7,ug/L,0.5,,35.47821,-97.51566,1171.13,13.09,Source,EPA 8260D
MW-1-2025Q2-VC,MW-1,2025-05-14,Groundwater,,Vinyl chloride,4.21,ug/L,0.2,,35.47821,-97.51566,1171.13,13.09,Source,EPA 8260D
MW-1-2025Q2-A,MW-1,2025-05-14,Groundwater,,Arsenic,10.9,ug/L,1,,35.47821,-97.51566,1171.13,13.09,Source,EPA 6010D
MW-1-2025Q2-NAN,MW-1,2025-05-14,Groundwater,,Nitrate as N,5736,ug/L,50,,35.47821,-97.51566,1171.13,13.09,Source,EPA 300.0
MW-2-2025Q2-B,MW-2,2025-05-14,Groundwater,,Benzene,9.11,ug/L,0.5,,35.47842,-97.51498,1170.68,13.54,Source,EPA 8260D
MW-2-2025Q2-T,MW-2,2025-05-14,Groundwater,,Toluene,90.4,ug/L,1,,35.47842,-97.51498,1170.68,13.54,Source,EPA 8260D
MW-2-2025Q2-E,MW-2,2025-05-14,Groundwater,,Ethylbenzene,33.1,ug/L,1,,35.47842,-97.51498,1170.68,13.54,Source,EPA 8260D
MW-2-2025Q2-X,MW-2,2025-05-14,Groundwater,,Xylenes,200,ug/L,2,,35.47842,-97.51498,1170.68,13.54,Source,EPA 8260D
MW-2-2025Q2-T,MW-2,2025-05-14,Groundwater,,Trichloroethene,13.1,ug/L,0.5,,35.47842,-97.51498,1170.68,13.54,Source,EPA 8260D
MW-2-2025Q2-T,MW-2,2025-05-14,Groundwater,,Tetrachloroethene,8.17,ug/L,0.5,,35.47842,-97.51498,1170.68,13.54,Source,EPA 8260D
MW-2-2025Q2-VC,MW-2,2025-05-14,Groundwater,,Vinyl chloride,3.30,ug/L,0.2,,35.47842,-97.51498,1170.68,13.54,Source,EPA 8260D
MW-2-2025Q2-A,MW-2,2025-05-14,Groundwater,,Arsenic,8.88,ug/L,1,,35.47842,-97.51498,1170.68,13.54,Source,EPA 6010D
MW-2-2025Q2-NAN,MW-2,2025-05-14,Groundwater,,Nitrate as N,4224,ug/L,50,,35.47842,-97.51498,1170.68,13.54,Source,EPA 300.0
MW-3-2025Q2-B,MW-3,2025-05-14,Groundwater,,Benzene,6.44,ug/L,0.5,R,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 8260D
MW-3-2025Q2-T,MW-3,2025-05-14,Groundwater,,Toluene,59.2,ug/L,1,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 8260D
MW-3-2025Q2-E,MW-3,2025-05-14,Groundwater,,Ethylbenzene,17.0,ug/L,1,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 8260D
MW-3-2025Q2-X,MW-3,2025-05-14,Groundwater,,Xylenes,123,ug/L,2,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 8260D
MW-3-2025Q2-T,MW-3,2025-05-14,Groundwater,,Trichloroethene,9.94,ug/L,0.5,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 8260D
MW-3-2025Q2-T,MW-3,2025-05-14,Groundwater,,Tetrachloroethene,5.66,ug/L,0.5,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 8260D
MW-3-2025Q2-VC,MW-3,2025-05-14,Groundwater,,Vinyl chloride,2.27,ug/L,0.2,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 8260D
MW-3-2025Q2-A,MW-3,2025-05-14,Groundwater,,Arsenic,5.90,ug/L,1,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 6010D
MW-3-2025Q2-NAN,MW-3,2025-05-14,Groundwater,,Nitrate as N,2975,ug/L,50,,35.47883,-97.51421,1170.19,14.03,Mid-plume,EPA 300.0
MW-4-2025Q2-B,MW-4,2025-05-14,Groundwater,,Benzene,3.73,ug/L,0.5,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 8260D
MW-4-2025Q2-T,MW-4,2025-05-14,Groundwater,,Toluene,23.9,ug/L,1,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 8260D
MW-4-2025Q2-E,MW-4,2025-05-14,Groundwater,,Ethylbenzene,9.95,ug/L,1,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 8260D
MW-4-2025Q2-X,MW-4,2025-05-14,Groundwater,,Xylenes,87.9,ug/L,2,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 8260D
MW-4-2025Q2-T,MW-4,2025-05-14,Groundwater,,Trichloroethene,6.42,ug/L,0.5,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 8260D
MW-4-2025Q2-T,MW-4,2025-05-14,Groundwater,,Tetrachloroethene,3.49,ug/L,0.5,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 8260D
MW-4-2025Q2-VC,MW-4,2025-05-14,Groundwater,,Vinyl chloride,1.32,ug/L,0.2,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 8260D
MW-4-2025Q2-A,MW-4,2025-05-14,Groundwater,,Arsenic,3.18,ug/L,1,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 6010D
MW-4-2025Q2-NAN,MW-4,2025-05-14,Groundwater,,Nitrate as N,1756,ug/L,50,,35.47916,-97.51352,1169.82,14.40,Mid-plume,EPA 300.0
MW-5-2025Q2-B,MW-5,2025-05-14,Groundwater,,Benzene,2.25,ug/L,0.5,,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 8260D
MW-5-2025Q2-T,MW-5,2025-05-14,Groundwater,,Toluene,6.38,ug/L,1,,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 8260D
MW-5-2025Q2-E,MW-5,2025-05-14,Groundwater,,Ethylbenzene,10.7,ug/L,1,,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 8260D
MW-5-2025Q2-X,MW-5,2025-05-14,Groundwater,,Xylenes,69.9,ug/L,2,,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 8260D
MW-5-2025Q2-T,MW-5,2025-05-14,Groundwater,,Trichloroethene,3.19,ug/L,0.5,,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 8260D
MW-5-2025Q2-T,MW-5,2025-05-14,Groundwater,,Tetrachloroethene,1.35,ug/L,0.5,J,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 8260D
MW-5-2025Q2-VC,MW-5,2025-05-14,Groundwater,,Vinyl chloride,0.726,ug/L,0.2,,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 8260D
MW-5-2025Q2-A,MW-5,2025-05-14,Groundwater,,Arsenic,1.80,ug/L,1,J,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 6010D
MW-5-2025Q2-NAN,MW-5,2025-05-14,Groundwater,,Nitrate as N,1117,ug/L,50,,35.47942,-97.51274,1169.53,14.69,Downgradient,EPA 300.0
MW-6-2025Q2-B,MW-6,2025-05-14,Groundwater,,Benzene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 8260D
MW-6-2025Q2-T,MW-6,2025-05-14,Groundwater,,Toluene,<1,ug/L,1,U,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 8260D
MW-6-2025Q2-E,MW-6,2025-05-14,Groundwater,,Ethylbenzene,<1,ug/L,1,U,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 8260D
MW-6-2025Q2-X,MW-6,2025-05-14,Groundwater,,Xylenes,43.8,ug/L,2,,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 8260D
MW-6-2025Q2-T,MW-6,2025-05-14,Groundwater,,Trichloroethene,2.28,ug/L,0.5,,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 8260D
MW-6-2025Q2-T,MW-6,2025-05-14,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 8260D
MW-6-2025Q2-VC,MW-6,2025-05-14,Groundwater,,Vinyl chloride,0.412,ug/L,0.2,J,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 8260D
MW-6-2025Q2-A,MW-6,2025-05-14,Groundwater,,Arsenic,<1,ug/L,1,U,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 6010D
MW-6-2025Q2-NAN,MW-6,2025-05-14,Groundwater,,Nitrate as N,584,ug/L,50,,35.47788,-97.51633,1169.37,14.85,Upgradient,EPA 300.0
MW-7-2025Q2-B,MW-7,2025-05-14,Groundwater,,Benzene,1.09,ug/L,0.5,J,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 8260D
MW-7-2025Q2-T,MW-7,2025-05-14,Groundwater,,Toluene,30.0,ug/L,1,,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 8260D
MW-7-2025Q2-E,MW-7,2025-05-14,Groundwater,,Ethylbenzene,6.99,ug/L,1,,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 8260D
MW-7-2025Q2-X,MW-7,2025-05-14,Groundwater,,Xylenes,40.7,ug/L,2,,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 8260D
MW-7-2025Q2-T,MW-7,2025-05-14,Groundwater,,Trichloroethene,1.54,ug/L,0.5,,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 8260D
MW-7-2025Q2-T,MW-7,2025-05-14,Groundwater,,Tetrachloroethene,1.58,ug/L,0.5,,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 8260D
MW-7-2025Q2-VC,MW-7,2025-05-14,Groundwater,,Vinyl chloride,0.453,ug/L,0.2,J,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 8260D
MW-7-2025Q2-A,MW-7,2025-05-14,Groundwater,,Arsenic,1.39,ug/L,1,J,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 6010D
MW-7-2025Q2-NAN,MW-7,2025-05-14,Groundwater,,Nitrate as N,606,ug/L,50,,35.48001,-97.51210,1169.42,14.80,Property boundary,EPA 300.0
MW-8-2025Q2-B,MW-8,2025-05-14,Groundwater,,Benzene,0.832,ug/L,0.5,J,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 8260D
MW-8-2025Q2-T,MW-8,2025-05-14,Groundwater,,Toluene,<1,ug/L,1,U,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 8260D
MW-8-2025Q2-E,MW-8,2025-05-14,Groundwater,,Ethylbenzene,3.69,ug/L,1,,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 8260D
MW-8-2025Q2-X,MW-8,2025-05-14,Groundwater,,Xylenes,27.2,ug/L,2,,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 8260D
MW-8-2025Q2-T,MW-8,2025-05-14,Groundwater,,Trichloroethene,0.827,ug/L,0.5,J,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 8260D
MW-8-2025Q2-T,MW-8,2025-05-14,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 8260D
MW-8-2025Q2-VC,MW-8,2025-05-14,Groundwater,,Vinyl chloride,0.217,ug/L,0.2,J,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 8260D
MW-8-2025Q2-A,MW-8,2025-05-14,Groundwater,,Arsenic,<1,ug/L,1,U,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 6010D
MW-8-2025Q2-NAN,MW-8,2025-05-14,Groundwater,,Nitrate as N,286,ug/L,50,,35.48044,-97.51142,1169.31,14.91,Offsite sentinel,EPA 300.0
MW-1-2025Q3-B,MW-1,2025-08-13,Groundwater,,Benzene,9.13,ug/L,0.5,,35.47821,-97.51566,1171.60,12.62,Source,EPA 8260D
MW-1-2025Q3-T,MW-1,2025-08-13,Groundwater,,Toluene,73.8,ug/L,1,,35.47821,-97.51566,1171.60,12.62,Source,EPA 8260D
MW-1-2025Q3-E,MW-1,2025-08-13,Groundwater,,Ethylbenzene,29.4,ug/L,1,,35.47821,-97.51566,1171.60,12.62,Source,EPA 8260D
MW-1-2025Q3-X,MW-1,2025-08-13,Groundwater,,Xylenes,242,ug/L,2,,35.47821,-97.51566,1171.60,12.62,Source,EPA 8260D
MW-1-2025Q3-T,MW-1,2025-08-13,Groundwater,,Trichloroethene,16.6,ug/L,0.5,,35.47821,-97.51566,1171.60,12.62,Source,EPA 8260D
MW-1-2025Q3-T,MW-1,2025-08-13,Groundwater,,Tetrachloroethene,9.97,ug/L,0.5,,35.47821,-97.51566,1171.60,12.62,Source,EPA 8260D
MW-1-2025Q3-VC,MW-1,2025-08-13,Groundwater,,Vinyl chloride,4.24,ug/L,0.2,,35.47821,-97.51566,1171.60,12.62,Source,EPA 8260D
MW-1-2025Q3-A,MW-1,2025-08-13,Groundwater,,Arsenic,9.48,ug/L,1,,35.47821,-97.51566,1171.60,12.62,Source,EPA 6010D
MW-1-2025Q3-NAN,MW-1,2025-08-13,Groundwater,,Nitrate as N,5252,ug/L,50,,35.47821,-97.51566,1171.60,12.62,Source,EPA 300.0
MW-2-2025Q3-B,MW-2,2025-08-13,Groundwater,,Benzene,7.94,ug/L,0.5,,35.47842,-97.51498,1171.15,13.07,Source,EPA 8260D
MW-2-2025Q3-T,MW-2,2025-08-13,Groundwater,,Toluene,67.8,ug/L,1,,35.47842,-97.51498,1171.15,13.07,Source,EPA 8260D
MW-2-2025Q3-E,MW-2,2025-08-13,Groundwater,,Ethylbenzene,23.7,ug/L,1,,35.47842,-97.51498,1171.15,13.07,Source,EPA 8260D
MW-2-2025Q3-X,MW-2,2025-08-13,Groundwater,,Xylenes,191,ug/L,2,,35.47842,-97.51498,1171.15,13.07,Source,EPA 8260D
MW-2-2025Q3-T,MW-2,2025-08-13,Groundwater,,Trichloroethene,12.1,ug/L,0.5,,35.47842,-97.51498,1171.15,13.07,Source,EPA 8260D
MW-2-2025Q3-T,MW-2,2025-08-13,Groundwater,,Tetrachloroethene,6.82,ug/L,0.5,,35.47842,-97.51498,1171.15,13.07,Source,EPA 8260D
MW-2-2025Q3-VC,MW-2,2025-08-13,Groundwater,,Vinyl chloride,3.12,ug/L,0.2,R,35.47842,-97.51498,1171.15,13.07,Source,EPA 8260D
MW-2-2025Q3-A,MW-2,2025-08-13,Groundwater,,Arsenic,8.27,ug/L,1,,35.47842,-97.51498,1171.15,13.07,Source,EPA 6010D
MW-2-2025Q3-NAN,MW-2,2025-08-13,Groundwater,,Nitrate as N,4117,ug/L,50,,35.47842,-97.51498,1171.15,13.07,Source,EPA 300.0
MW-3-2025Q3-B,MW-3,2025-08-13,Groundwater,,Benzene,3.95,ug/L,0.5,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 8260D
MW-3-2025Q3-T,MW-3,2025-08-13,Groundwater,,Toluene,31.4,ug/L,1,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 8260D
MW-3-2025Q3-E,MW-3,2025-08-13,Groundwater,,Ethylbenzene,15.1,ug/L,1,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 8260D
MW-3-2025Q3-X,MW-3,2025-08-13,Groundwater,,Xylenes,138,ug/L,2,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 8260D
MW-3-2025Q3-T,MW-3,2025-08-13,Groundwater,,Trichloroethene,9.34,ug/L,0.5,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 8260D
MW-3-2025Q3-T,MW-3,2025-08-13,Groundwater,,Tetrachloroethene,5.19,ug/L,0.5,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 8260D
MW-3-2025Q3-VC,MW-3,2025-08-13,Groundwater,,Vinyl chloride,2.22,ug/L,0.2,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 8260D
MW-3-2025Q3-A,MW-3,2025-08-13,Groundwater,,Arsenic,4.88,ug/L,1,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 6010D
MW-3-2025Q3-NAN,MW-3,2025-08-13,Groundwater,,Nitrate as N,2713,ug/L,50,,35.47883,-97.51421,1170.67,13.55,Mid-plume,EPA 300.0
MW-4-2025Q3-B,MW-4,2025-08-13,Groundwater,,Benzene,4.29,ug/L,0.5,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 8260D
MW-4-2025Q3-T,MW-4,2025-08-13,Groundwater,,Toluene,12.1,ug/L,1,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 8260D
MW-4-2025Q3-E,MW-4,2025-08-13,Groundwater,,Ethylbenzene,10.7,ug/L,1,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 8260D
MW-4-2025Q3-X,MW-4,2025-08-13,Groundwater,,Xylenes,43.9,ug/L,2,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 8260D
MW-4-2025Q3-T,MW-4,2025-08-13,Groundwater,,Trichloroethene,5.77,ug/L,0.5,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 8260D
MW-4-2025Q3-T,MW-4,2025-08-13,Groundwater,,Tetrachloroethene,2.61,ug/L,0.5,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 8260D
MW-4-2025Q3-VC,MW-4,2025-08-13,Groundwater,,Vinyl chloride,1.36,ug/L,0.2,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 8260D
MW-4-2025Q3-A,MW-4,2025-08-13,Groundwater,,Arsenic,3.77,ug/L,1,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 6010D
MW-4-2025Q3-NAN,MW-4,2025-08-13,Groundwater,,Nitrate as N,1866,ug/L,50,,35.47916,-97.51352,1170.29,13.93,Mid-plume,EPA 300.0
MW-5-2025Q3-B,MW-5,2025-08-13,Groundwater,,Benzene,2.31,ug/L,0.5,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 8260D
MW-5-2025Q3-T,MW-5,2025-08-13,Groundwater,,Toluene,28.0,ug/L,1,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 8260D
MW-5-2025Q3-E,MW-5,2025-08-13,Groundwater,,Ethylbenzene,4.82,ug/L,1,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 8260D
MW-5-2025Q3-X,MW-5,2025-08-13,Groundwater,,Xylenes,61.2,ug/L,2,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 8260D
MW-5-2025Q3-T,MW-5,2025-08-13,Groundwater,,Trichloroethene,2.50,ug/L,0.5,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 8260D
MW-5-2025Q3-T,MW-5,2025-08-13,Groundwater,,Tetrachloroethene,2.06,ug/L,0.5,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 8260D
MW-5-2025Q3-VC,MW-5,2025-08-13,Groundwater,,Vinyl chloride,0.631,ug/L,0.2,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 8260D
MW-5-2025Q3-A,MW-5,2025-08-13,Groundwater,,Arsenic,1.13,ug/L,1,J,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 6010D
MW-5-2025Q3-NAN,MW-5,2025-08-13,Groundwater,,Nitrate as N,880,ug/L,50,,35.47942,-97.51274,1170.00,14.22,Downgradient,EPA 300.0
MW-6-2025Q3-B,MW-6,2025-08-13,Groundwater,,Benzene,2.06,ug/L,0.5,,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2025Q3-T,MW-6,2025-08-13,Groundwater,,Toluene,6.10,ug/L,1,,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2025Q3-E,MW-6,2025-08-13,Groundwater,,Ethylbenzene,6.79,ug/L,1,,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2025Q3-X,MW-6,2025-08-13,Groundwater,,Xylenes,3.65,ug/L,2,J,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2025Q3-T,MW-6,2025-08-13,Groundwater,,Trichloroethene,2.03,ug/L,0.5,,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2025Q3-T,MW-6,2025-08-13,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2025Q3-VC,MW-6,2025-08-13,Groundwater,,Vinyl chloride,0.257,ug/L,0.2,J,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2025Q3-A,MW-6,2025-08-13,Groundwater,,Arsenic,<1,ug/L,1,U,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 6010D
MW-6-2025Q3-NAN,MW-6,2025-08-13,Groundwater,,Nitrate as N,615,ug/L,50,,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 300.0
MW-7-2025Q3-B,MW-7,2025-08-13,Groundwater,,Benzene,1.38,ug/L,0.5,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2025Q3-T,MW-7,2025-08-13,Groundwater,,Toluene,<1,ug/L,1,U,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2025Q3-E,MW-7,2025-08-13,Groundwater,,Ethylbenzene,<1,ug/L,1,U,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2025Q3-X,MW-7,2025-08-13,Groundwater,,Xylenes,51.9,ug/L,2,,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2025Q3-T,MW-7,2025-08-13,Groundwater,,Trichloroethene,1.42,ug/L,0.5,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2025Q3-T,MW-7,2025-08-13,Groundwater,,Tetrachloroethene,0.908,ug/L,0.5,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2025Q3-VC,MW-7,2025-08-13,Groundwater,,Vinyl chloride,0.453,ug/L,0.2,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2025Q3-A,MW-7,2025-08-13,Groundwater,,Arsenic,1.39,ug/L,1,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 6010D
MW-7-2025Q3-NAN,MW-7,2025-08-13,Groundwater,,Nitrate as N,788,ug/L,50,,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 300.0
MW-8-2025Q3-B,MW-8,2025-08-13,Groundwater,,Benzene,0.601,ug/L,0.5,J,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2025Q3-T,MW-8,2025-08-13,Groundwater,,Toluene,<1,ug/L,1,U,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2025Q3-E,MW-8,2025-08-13,Groundwater,,Ethylbenzene,4.36,ug/L,1,,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2025Q3-X,MW-8,2025-08-13,Groundwater,,Xylenes,44.0,ug/L,2,,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2025Q3-T,MW-8,2025-08-13,Groundwater,,Trichloroethene,0.600,ug/L,0.5,J,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2025Q3-T,MW-8,2025-08-13,Groundwater,,Tetrachloroethene,0.571,ug/L,0.5,J,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2025Q3-VC,MW-8,2025-08-13,Groundwater,,Vinyl chloride,0.207,ug/L,0.2,J,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2025Q3-A,MW-8,2025-08-13,Groundwater,,Arsenic,<1,ug/L,1,U,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 6010D
MW-8-2025Q3-NAN,MW-8,2025-08-13,Groundwater,,Nitrate as N,348,ug/L,50,,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 300.0
MW-1-2025Q4-B,MW-1,2025-11-12,Groundwater,,Benzene,7.86,ug/L,0.5,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2025Q4-T,MW-1,2025-11-12,Groundwater,,Toluene,96.9,ug/L,1,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2025Q4-E,MW-1,2025-11-12,Groundwater,,Ethylbenzene,31.2,ug/L,1,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2025Q4-X,MW-1,2025-11-12,Groundwater,,Xylenes,195,ug/L,2,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2025Q4-T,MW-1,2025-11-12,Groundwater,,Trichloroethene,16.7,ug/L,0.5,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2025Q4-T,MW-1,2025-11-12,Groundwater,,Tetrachloroethene,8.81,ug/L,0.5,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2025Q4-VC,MW-1,2025-11-12,Groundwater,,Vinyl chloride,4.16,ug/L,0.2,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2025Q4-A,MW-1,2025-11-12,Groundwater,,Arsenic,8.72,ug/L,1,,35.47821,-97.51566,1171.96,12.26,Source,EPA 6010D
